"","Participant","Survey","Platform","File_date","Thirty_plus","Incomplete","Do_not_know","Correlation","Exclude","RPS_ID","Prolific_ID","Gender","Gender_Self_Describe","Age","Ed_years","Uni_years","Ed_years_calc","English_first","English_fluent"
"2155","R_1H79pEOHQzeQox5","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,0.00547967797760223,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","R_ylHJlwKpR0x3Qk1","List 9","Mturk","31-Jan-20",FALSE,0,0.05,0.702539082078477,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157","R_299SGG9usm1lOf4","List 9","Mturk","31-Jan-20",FALSE,0,0.00681818181818182,0.412541701896014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","R_28FBa9cuYwHsKNI","List 9","Mturk","31-Jan-20",FALSE,0,0,0.649223237688082,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","R_27vDrQmbkheRqkc","List 9","Mturk","31-Jan-20",FALSE,0,0,0.0866707679747297,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","R_3McH8aoOaih1HiV","List 9","Mturk","31-Jan-20",FALSE,0,0.0546697038724374,0.900553304343585,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","R_RrU8hEnGhYeCS0p","List 9","Mturk","31-Jan-20",FALSE,0,0.0727272727272727,0.548619179799874,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","R_qLoWNdqZyZ1ScyR","List 9","Mturk","31-Jan-20",FALSE,0,0.025,-0.403171067163638,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","R_3qr1I4RikWIfdxC","List 9","Mturk","31-Jan-20",FALSE,0,0.486363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","R_2wKPPicnYa7IqKW","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0431818181818182,0.840315453409127,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","R_3NCAQeT6OUq41e0","List 9","Mturk","31-Jan-20",FALSE,0.0136363636363636,0.134090909090909,-0.663412696183541,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","R_1gteM224KHY36Bm","List 9","Mturk","31-Jan-20",FALSE,0,0.0523917995444191,-0.50573531481343,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","R_1jeuU0yGX0pXwS1","List 9","Mturk","31-Jan-20",FALSE,0,0.184090909090909,0.730749444495597,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","R_1f0HKwVt8KVAdoZ","List 9","Mturk","31-Jan-20",FALSE,0,0,0.396785885241469,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","R_3DwOW10TqGuWWAp","List 9","Mturk","31-Jan-20",FALSE,0,0.0227272727272727,-0.0994099227939781,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","R_1q7I0NMfg1qYxrh","List 9","Mturk","31-Jan-20",FALSE,0.0659090909090909,0.0522727272727273,-0.457548102413379,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","R_3dScsNR7yoq0e1N","List 9","Mturk","31-Jan-20",FALSE,0,0.0295454545454545,0.59662587979258,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","R_24jTe9gT5Qw9Enl","List 9","Mturk","31-Jan-20",FALSE,0,0.388636363636364,0.807131420332416,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","R_1K7FGNOmKbUfRFr","List 9","Mturk","31-Jan-20",FALSE,0,0,-0.278835662220858,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","R_1d4t5xpEnfE9kxr","List 9","Mturk","31-Jan-20",FALSE,0,0.0636363636363636,0.571763894280358,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","R_1pJM5b8WVZPY0ho","List 9","Mturk","31-Jan-20",FALSE,0,0.168181818181818,0.53003931596724,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","R_1F3rXVQuj8KpzbN","List 9","Mturk","31-Jan-20",FALSE,0,0.184090909090909,0.336729604871577,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","R_CagvTTYQrLN9kyJ","List 9","Mturk","31-Jan-20",FALSE,0,0,-0.0675497318214858,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","R_1IgbM6frarTYqQn","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.00909090909090909,-0.0120172771350651,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","R_1EZptFc65fh1Ir8","List 9","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.125,0.841990441243278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","R_3KutE0Y6jrWd1hy","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.113636363636364,0.362192005087776,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","R_NY0c7mhpDomdwM9","List 9","Mturk","31-Jan-20",FALSE,0,0.00454545454545455,0.794736232801998,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","R_2B8lw9QhTRAQqc2","List 9","Mturk","31-Jan-20",FALSE,0,0,0.789836666908933,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","R_umryEFVWfGX9a9z","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0477272727272727,0.566445742766361,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","R_26bXkZ8nU57EkSK","List 9","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","R_TcqXJLyGn6CbDIl","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,-0.0151590064557032,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","R_1rNFqfgPMPbDO5t","List 9","Mturk","31-Jan-20",FALSE,0,0,0.0519719794954242,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187","R_2fxivfqpcE5XbrS","List 9","Mturk","31-Jan-20",FALSE,0,0.0545454545454545,-0.213798601422968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","R_PuEu3wAoICLmAhP","List 9","Mturk","31-Jan-20",FALSE,0,0.243181818181818,-0.0463274741728597,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","R_21h0nMlB5ksFdnb","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,0.0563056766104347,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","R_2rMh1BFpCb2s42C","List 9","Mturk","31-Jan-20",FALSE,0,0.025,-0.52521999525312,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","R_31vJJqyM3ut8CMJ","List 9","Mturk","31-Jan-20",FALSE,0,0.211363636363636,0.759967788490393,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","R_21G8UbXBMdYOtp0","List 9","Mturk","31-Jan-20",FALSE,0.00455580865603645,0.120728929384966,0.121045828205309,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193","R_233lRn30tj1igxt","List 9","Mturk","31-Jan-20",FALSE,0,0.0911161731207289,-0.19435497939061,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194","R_12svVTGygbZLz1i","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,0.215509438671096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","R_QfT4S3zJ8maNyBb","List 9","Mturk","31-Jan-20",FALSE,0,0.00681818181818182,-0.162178673131147,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196","R_215Fqe56DP9f9iS","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.00454545454545455,0.107198055126639,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","R_3sp4QBqNGmf4E1U","List 9","Mturk","31-Jan-20",FALSE,0,0.0681818181818182,0.778407761998606,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198","R_2zAdFilQMJarhcJ","List 9","Mturk","31-Jan-20",FALSE,0,0,0.318167787210852,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","R_3r0e22UboI19QY6","List 9","Mturk","31-Jan-20",FALSE,0.00909090909090909,0.161363636363636,-0.447715417442044,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200","R_12hgmoovaOR1HEK","List 9","Mturk","31-Jan-20",FALSE,0,0.0409090909090909,0.692084579103666,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201","R_1gnnujAtUD55jsx","List 9","Mturk","31-Jan-20",FALSE,0,0,-0.30910943611593,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202","R_Okf10rclOCoZY2t","List 9","Mturk","31-Jan-20",FALSE,0,0.0136674259681093,-0.152839430807691,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203","R_3NDKtMr1ge8Wqya","List 9","Mturk","31-Jan-20",FALSE,0.0113636363636364,0.0363636363636364,-0.139672065949145,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","R_DIFJFzl2UGSQAGB","List 9","Mturk","31-Jan-20",FALSE,0.0113636363636364,0.356818181818182,0.165256219016189,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205","R_3jfA52J8fzkNh1p","List 9","Mturk","31-Jan-20",FALSE,0,0.163636363636364,0.790897851864093,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206","R_2qjTsKJWSR3kiZZ","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.295454545454545,-0.653331017825424,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","R_1MLn4oZ3skPYNPr","List 9","Mturk","31-Jan-20",FALSE,0,0.154897494305239,-0.179815267023776,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208","R_3JEl6JjHSISfMFo","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.111363636363636,0.337642605276058,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209","R_PTe2mZoKNO0zfC9","List 9","Mturk","31-Jan-20",FALSE,0,0.0318181818181818,0.761798025433747,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210","R_qDT6JBXPxcQDfk5","List 9","Mturk","31-Jan-20",FALSE,0,0.197727272727273,-0.0485486632640403,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211","R_1QbJqzLyd6ZNIWe","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.00227272727272727,0.246698584014907,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212","R_2WYergdVMSQ8d5t","List 9","Mturk","31-Jan-20",FALSE,0,0.497727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","R_3OiZfUG7JL50MNT","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,0.0478707417356187,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214","R_r9psOQJPYKSZTyh","List 9","Mturk","31-Jan-20",FALSE,0,0,0.133285561069892,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215","R_ONznnkHWBjvC1A5","List 9","Mturk","31-Jan-20",FALSE,0,0.0727272727272727,0.712640281645594,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216","R_XtRs9U4OTIHEhuF","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.00227272727272727,0.360344150615213,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","R_2EFUj7BRjvWzzAb","List 9","Mturk","31-Jan-20",FALSE,0,0.00227272727272727,0.28926045203962,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","R_27IssNIX7Lvla3g","List 9","Mturk","31-Jan-20",FALSE,0,0.0182232346241458,0.243654647999363,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","R_2AKEjjo9enhSZ4S","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.00227272727272727,-0.230757724093988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","R_24jvSIHHqBP5ufo","List 9","Mturk","31-Jan-20",FALSE,0,0.202272727272727,0.720793666469198,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","R_1ocENUkW73MQD8Z","List 9","Mturk","31-Jan-20",FALSE,0,0.0683371298405467,0.308988527050603,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","R_3QJkGyrH9BOnxAg","List 9","Mturk","31-Jan-20",FALSE,0.00909090909090909,0.0431818181818182,0.0417245323292918,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223","R_2bW5ejBa4gl6cna","List 9","Mturk","31-Jan-20",FALSE,0,0,-0.000798117132155004,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","R_4HCdYB4u5G8uA9j","List 9","Mturk","31-Jan-20",FALSE,0.00227790432801822,0.407744874715262,-0.154241598333341,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","R_8B0JHZJ2xmOUcX7","List 9","Mturk","31-Jan-20",FALSE,0,0.0181818181818182,0.828843795446012,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226","R_2SvqonDuiBgZl4Z","List 9","Mturk","31-Jan-20",FALSE,0,0.452272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227","R_3dK82WVBBXmhCab","List 9","Mturk","31-Jan-20",FALSE,0,0.434090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","R_ctIRGxOKeMRKlDX","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0522727272727273,0.692283819630764,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","R_rcmaTCDbk2vuXxT","List 9","Mturk","31-Jan-20",FALSE,0,0.138636363636364,0.0070679904348783,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","R_1dNqLbe8CiNb4uB","List 9","Mturk","31-Jan-20",FALSE,0,0.414578587699317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231","R_0vcb2l7pKaKK4lb","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0363636363636364,0.715367774674572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232","R_1oyTbAbZmUguwCg","List 9","Mturk","31-Jan-20",FALSE,0,0.111363636363636,-0.266421139744802,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","R_pN84sqGoLyWM6DT","List 9","Mturk","31-Jan-20",FALSE,0,0.0227272727272727,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","R_274e3nWXeEZueeu","List 9","Mturk","31-Jan-20",FALSE,0,0.00454545454545455,0.953749193731104,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","R_Qm0zs18z1hzmSGZ","List 9","Mturk","31-Jan-20",FALSE,0.00681818181818182,0.00454545454545455,0.714244254071043,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","R_2aOHKxvwRNhy5vd","List 9","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.111363636363636,-0.339203647380348,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","R_27pqVzLbfaGakQw","List 9","Mturk","31-Jan-20",FALSE,0,0.0159090909090909,-0.368738193923762,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","R_2CIKoCfoHNaGNB0","List 9","Mturk","31-Jan-20",FALSE,0,0,0.939997574781728,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","R_2QWjAsP7tD95CJe","List 9","Mturk","31-Jan-20",FALSE,0,0.190909090909091,0.419515499412382,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","R_3rOJ40H7qgLsBid","List 9","Mturk","31-Jan-20",FALSE,0,0.134396355353075,0.686417986947049,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241","R_1Cvloni3FptHzEx","List 9","RPS","18-Mar-20",FALSE,0,0.0956719817767654,0.88248508713338,FALSE,34320,NA,"Female",NA,"21",NA,"3","15","Yes","Completely fluent"
"2242","R_TdudT6loHmYwyWt","List 9","RPS","18-Mar-20",FALSE,0,0.0863636363636364,0.346616469826118,FALSE,34326,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
"2243","R_2sZ3vbOwFQWAJXC","List 9","RPS","18-Mar-20",FALSE,0,0,0.0888867893066243,TRUE,34874,NA,"Male",NA,"21",NA,"3","15","Yes","Completely fluent"
"2244","R_3P7h5327FI0IFFZ","List 9","RPS","18-Mar-20",FALSE,0,0.075,0.737562259852513,FALSE,32464,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"2245","R_PBVtxKrEZLPeZKV","List 9","RPS","18-Mar-20",FALSE,0,0.0340909090909091,0.539329176224073,FALSE,34520,NA,"Female",NA,"18",NA,"1","13","No","Very fluent"
"2246","R_2D2pPFB6qKOkV5a","List 9","RPS","18-Mar-20",TRUE,0.00227272727272727,0,NA,NA,34351,NA,"Female",NA,"19",NA,"1","13","No","Somewhat fluent"
"2247","R_2CqzWsP2xT5edfJ","List 9","RPS","18-Mar-20",FALSE,0,0.302272727272727,0.824750637238826,FALSE,31414,NA,"Female",NA,"21",NA,"3","15","Yes","Completely fluent"
"2248","R_3Gx2KWzFC8PiwKV","List 9","RPS","18-Mar-20",TRUE,0.00681818181818182,0.604545454545454,NA,NA,32098,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"2249","R_1QaAcX2LHzhXrIf","List 9","RPS","18-Mar-20",FALSE,0.00454545454545455,0.170454545454545,0.428194880033493,FALSE,34818,NA,"Female",NA,"18",NA,"1","13","Yes","Very fluent"
"2250","R_3ozvOMTzZJedB1b","List 9","RPS","18-Mar-20",TRUE,0,0.0181818181818182,NA,NA,33944,NA,"Female",NA,"18",NA,"1","13","No","Very fluent"
"2251","R_1H5yIDrLsvaXKvl","List 9","RPS","18-Mar-20",FALSE,0.00227272727272727,0.0545454545454545,0.716450441925789,FALSE,33778,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"2252","R_1o7oBtJ34lR5ZCb","List 9","RPS","18-Mar-20",FALSE,0.129545454545455,0.00909090909090909,-0.305579393193058,TRUE,31915,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"2253","R_1KwJ4DKA411Z6R3","List 9","RPS","18-Mar-20",TRUE,0.861363636363636,0.0113636363636364,NA,NA,31650,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"2254","R_2SkllocvI7tObAk","List 9","RPS","18-Mar-20",TRUE,0.0863636363636364,0.620454545454545,NA,NA,33390,NA,"Female",NA,"30",NA,"7","19","No","Very fluent"
"2255","R_1z5zLJryf1jBrCF","List 9","RPS","25-Mar-20",TRUE,0.256818181818182,0,NA,NA,34928,NA,"Female",NA,"23",NA,"3","15","No","Very fluent"
"2256","R_1rAPcoj2YAVWN3L","List 9","RPS","25-Mar-20",FALSE,0.0613636363636364,0.0113636363636364,0.424539161317277,FALSE,34183,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"2257","R_w0oeYzCKQFFxIKR","List 9","RPS","25-Mar-20",FALSE,0,0.531818181818182,0.739076590237234,FALSE,33015,NA,"Female",NA,"20",NA,"2","14","Yes","Completely fluent"
"2258","R_1cSAcAxguQuSfBn","List 9","RPS","25-Mar-20",FALSE,0.00227272727272727,0.343181818181818,0.769622589261211,FALSE,34199,NA,"Female",NA,"21",NA,"2","14","Yes","Completely fluent"
"2259","R_2dsRZEIDmi4VWkT","List 9","RPS","25-Mar-20",FALSE,0.00227272727272727,0.00909090909090909,0.157047414614289,TRUE,34022,NA,"Male",NA,"19",NA,"2","14","Yes","Completely fluent"
"2260","R_3EQ2YHg8YGGp2az","List 9","RPS","25-Mar-20",FALSE,0,0.0636363636363636,0.708916829365137,FALSE,33066,NA,"Male",NA,"21",NA,"2","14","Yes","Completely fluent"
"2261","R_1MQUpcTW5hLIaNm","List 9","RPS","25-Mar-20",TRUE,1,0,NA,NA,34920,NA,"Male",NA,"22",NA,"3","15","Yes","Completely fluent"
"2262","R_SBEfxdkLpzHhMtz","List 9","RPS","25-Mar-20",FALSE,0,0,0.643367109986611,FALSE,34916,NA,"Female",NA,"21",NA,"2","14","Yes","Very fluent"
"2263","R_85JRcNKJw1LT877","List 9","RPS","25-Mar-20",FALSE,0.127272727272727,0.309090909090909,0.806996944061627,FALSE,34307,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"2264","R_2YaCuyjVeLp8EgC","List 9","RPS","25-Mar-20",FALSE,0.00454545454545455,0.193181818181818,0.760646755717437,FALSE,31447,NA,"Female",NA,"39",NA,"5","17","Yes","Completely fluent"
"2265","R_BAjSQOdCPQGTP69","List 9","RPS","25-Mar-20",FALSE,0.0659090909090909,0.134090909090909,0.849510981351983,FALSE,34160,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"2266","R_3e3RUCouMCqU7tD","List 9","RPS","25-Mar-20",FALSE,0,0.0977272727272727,0.221506469452254,FALSE,34526,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"2267","R_3G1FWosdYQiMySk","List 9","RPS","25-Mar-20",TRUE,0.393181818181818,0.0431818181818182,NA,NA,32927,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"2268","R_1PXo3SUl0dv5EGK","List 9","RPS","25-Mar-20",FALSE,0,0,0.111621488977238,TRUE,33321,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"2269","R_xx5AUsB5MoLcSiJ","List 9","RPS","25-Mar-20",FALSE,0,0.0273348519362187,0.599913669565608,FALSE,27621,NA,"Female",NA,"31",NA,"6","18","Yes","Completely fluent"
"2270","R_20YBMnaYWgDW0T7","List 9","RPS","25-Mar-20",TRUE,0.252272727272727,0.134090909090909,NA,NA,34384,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"2271","R_2WvvbFn4HAFa6NI","List 9","RPS","25-Mar-20",FALSE,0,0.265909090909091,0.78734691704336,FALSE,32948,NA,"Male",NA,"29",NA,"7","19","Yes","Completely fluent"
"2272","R_1LilAcjVcZbLLTG","List 9","RPS","02-Apr-20",FALSE,0,0.252272727272727,0.833187996590065,FALSE,31765,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"2273","R_3fBiz7d6YGzFjex","List 9","RPS","02-Apr-20",FALSE,0,0,0.379633510491824,FALSE,31685,NA,"Female",NA,"20",NA,"2","14","Yes","Completely fluent"
"2274","R_3CKs0gK7yDPG4OI","List 9","RPS","02-Apr-20",FALSE,0,0.111363636363636,0.741084852217998,FALSE,34329,NA,"Female",NA,"20",NA,"3","15","Yes","Completely fluent"
"2275","R_31z2JPrGfBqEs59","List 9","RPS","02-Apr-20",FALSE,0,0.363636363636364,0.759059092035674,FALSE,34560,NA,"Female",NA,"20",NA,"1","13","Yes","Completely fluent"
"2276","R_1l4ggxzD7nIFR1A","List 9","RPS","02-Apr-20",FALSE,0,0.197727272727273,0.588043650188248,FALSE,33541,NA,"Female",NA,"19",NA,"1","13","No","Completely fluent"
"2277","R_1NE1Yw6Wjb6Tb8Y","List 9","RPS","02-Apr-20",FALSE,0,0.0386363636363636,0.411361360561058,FALSE,34608,NA,"Female",NA,"20",NA,"3","15","No","Completely fluent"
"2278","R_1pFPiudDEfmP76T","List 9","RPS","02-Apr-20",FALSE,0,0.120728929384966,0.83936645510543,FALSE,34501,NA,"Male",NA,"20",NA,"1","13","No","Completely fluent"
"2279","R_A5HHLUKVHE0e1Ud","List 9","RPS","02-Apr-20",FALSE,0.00227790432801822,0.041002277904328,0.688661761789204,FALSE,33981,NA,"Female",NA,"19",NA,"1","13","No","Very fluent"
"2280","R_2vZAryyaRiJ6PU9","List 9","RPS","02-Apr-20",FALSE,0,0.375,0.878312302380857,FALSE,34862,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"2281","R_6o2oinWmLJQNlWV","List 9","RPS","02-Apr-20",FALSE,0.0454545454545455,0.00454545454545455,-0.0878504040428322,TRUE,29685,NA,"Female",NA,"22",NA,"3","15","Yes","Completely fluent"
"2282","R_1M4LjDYs75Plngx","List 9","RPS","02-Apr-20",FALSE,0,0.075,0.36898670890193,FALSE,33967,NA,"Male",NA,"18",NA,"1","13","No","Completely fluent"
"2283","R_09E2jMmul7dLASl","List 9","RPS","02-Apr-20",FALSE,0,0.197727272727273,0.698708906062554,FALSE,34689,NA,"Female",NA,"28",NA,"8","20","Yes","Completely fluent"
"2284","R_1CEIi6jdEUcdwf3","List 9","RPS","02-Apr-20",TRUE,0.00227272727272727,0.384090909090909,NA,NA,33404,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
"2285","R_2CrI14qVD0knIoo","List 9","RPS","02-Apr-20",FALSE,0.00455580865603645,0.0592255125284738,0.824045423890284,FALSE,33272,NA,"Female",NA,"19",NA,"2","14","Yes","Very fluent"
"2286","R_2TCeLO7lFnXRkpq","List 9","RPS","02-Apr-20",FALSE,0,0.00681818181818182,0.338850775517403,FALSE,34797,NA,"Male",NA,"19",NA,"2","14","Yes","Completely fluent"
"2287","R_wMBkUcvGMq78P2V","List 9","RPS","24-Apr-20",FALSE,0,0.408163265306122,0.0949333153928605,TRUE,34205,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"2288","R_3PLcQVburoly1Jb","List 9","RPS","24-Apr-20",FALSE,0.0340136054421769,0,0.0235466891864994,TRUE,31969,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"2289","R_1dKqazp4dD4i4L8","List 9","RPS","24-Apr-20",FALSE,0.00681818181818182,0.0113636363636364,0.209465772904437,FALSE,34569,NA,"Male",NA,"18",NA,"1","13","No","Very fluent"
"2290","R_77jUS5XL2fZnDLX","List 9","RPS","24-Apr-20",FALSE,0,0.299319727891156,0.66299146662918,FALSE,34716,NA,"Female",NA,"20",NA,"1","13","Yes","Completely fluent"
"2291","R_erZkFpbBO3DgWZP","List 9","Prolific","04-Jun-20",FALSE,0,0.075,0.796724066364079,FALSE,NA,"5ea749f7c82c761242fbdb55","Female",-99,"28",-99,NA,NA,NA,NA
"2292","R_1P67SjvTaPlQlHR","List 9","Prolific","04-Jun-20",FALSE,0,0.00681818181818182,0.228244423708931,FALSE,NA,"5e767f6c99df851e0e93c629","Male",-99,"18",12,NA,NA,NA,NA
"2293","R_3n6i4qBybCtnQBY","List 9","Prolific","04-Jun-20",FALSE,0,0.10250569476082,0.794431360589771,FALSE,NA,"5ea944681eb4f00145abe9af","Male",-99,"19",13,NA,NA,NA,NA
